ensembl_gene_id,hgnc_symbol,description,gene_biotype,chromosome_name,start_position,end_position
ENSG00000156876,SASS6,spindle assembly 6 homolog (C. elegans) [Source:HGNC Symbol;Acc:HGNC:25403],protein_coding,1,100083563,100132955
ENSG00000130066,SAT1,spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540],protein_coding,X,23783173,23786226
ENSG00000141504,SAT2,spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160],protein_coding,17,7626234,7627876
ENSG00000182568,SATB1,SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541],protein_coding,3,18345387,18445588
ENSG00000119042,SATB2,SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637],protein_coding,2,199269500,199471266
ENSG00000184788,SATL1,spermidine/spermine N1-acetyl transferase-like 1 [Source:HGNC Symbol;Acc:HGNC:27992],protein_coding,X,85092287,85109048
ENSG00000151748,SAV1,salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795],protein_coding,14,50632058,50668331
ENSG00000155875,SAXO1,stabilizer of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:28566],protein_coding,9,18927658,19049354
ENSG00000188659,SAXO2,stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727],protein_coding,15,82262810,82284930
ENSG00000112167,SAYSD1,SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025],protein_coding,6,39104064,39115189
ENSG00000126524,SBDS,Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:HGNC:19440],protein_coding,7,66987677,66995601
ENSG00000100241,SBF1,SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542],protein_coding,22,50445000,50475024
ENSG00000133812,SBF2,SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135],protein_coding,11,9778667,10294207
ENSG00000188322,SBK1,SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699],protein_coding,16,28292519,28323849
ENSG00000187550,SBK2,"SH3 domain binding kinase family, member 2 [Source:HGNC Symbol;Acc:HGNC:34416]",protein_coding,19,55529733,55537089
ENSG00000231274,SBK3,"SH3 domain binding kinase family, member 3 [Source:HGNC Symbol;Acc:HGNC:44121]",protein_coding,19,55540656,55545543
ENSG00000139697,SBNO1,strawberry notch homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:22973],protein_coding,12,123289109,123364843
ENSG00000064932,SBNO2,strawberry notch homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:29158],protein_coding,19,1107636,1174283
ENSG00000189001,SBSN,suprabasin [Source:HGNC Symbol;Acc:HGNC:24950],protein_coding,19,35523367,35528351
ENSG00000164764,SBSPON,"somatomedin B and thrombospondin, type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]",protein_coding,8,73064540,73124088
ENSG00000109929,SC5D,sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547],protein_coding,11,121292453,121308694
ENSG00000126461,SCAF1,SR-related CTD-associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30403],protein_coding,19,49642125,49658642
ENSG00000139218,SCAF11,SR-related CTD-associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784],protein_coding,12,45919131,45992120
ENSG00000156304,SCAF4,SR-related CTD-associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304],protein_coding,21,31671033,31732075
ENSG00000213079,SCAF8,SR-related CTD-associated factor 8 [Source:HGNC Symbol;Acc:HGNC:20959],protein_coding,6,154733325,154834244
ENSG00000173611,SCAI,suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709],protein_coding,9,124942608,125143506
ENSG00000085365,SCAMP1,secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563],protein_coding,5,78360583,78479071
ENSG00000140497,SCAMP2,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564],protein_coding,15,74843730,74873365
ENSG00000116521,SCAMP3,secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565],protein_coding,1,155255979,155262430
ENSG00000227500,SCAMP4,secretory carrier membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:30385],protein_coding,19,1905214,1926013
ENSG00000198794,SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386],protein_coding,15,74957219,75021496
ENSG00000171222,SCAND1,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566],protein_coding,20,35953617,35959472
ENSG00000114650,SCAP,SREBF chaperone [Source:HGNC Symbol;Acc:HGNC:30634],protein_coding,3,47413694,47477126
ENSG00000140386,SCAPER,S-phase cyclin A-associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081],protein_coding,15,76347904,76905444
ENSG00000168077,SCARA3,"scavenger receptor class A, member 3 [Source:HGNC Symbol;Acc:HGNC:19000]",protein_coding,8,27633868,27676776
ENSG00000168079,SCARA5,"scavenger receptor class A, member 5 [Source:HGNC Symbol;Acc:HGNC:28701]",protein_coding,8,27869882,27992727
ENSG00000073060,SCARB1,"scavenger receptor class B, member 1 [Source:HGNC Symbol;Acc:HGNC:1664]",protein_coding,12,124776856,124882668
ENSG00000138760,SCARB2,"scavenger receptor class B, member 2 [Source:HGNC Symbol;Acc:HGNC:1665]",protein_coding,4,76158737,76213893
ENSG00000074660,SCARF1,"scavenger receptor class F, member 1 [Source:HGNC Symbol;Acc:HGNC:16820]",protein_coding,17,1633858,1645747
ENSG00000244486,SCARF2,"scavenger receptor class F, member 2 [Source:HGNC Symbol;Acc:HGNC:19869]",protein_coding,22,20424585,20437859
ENSG00000143653,SCCPDH,saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275],protein_coding,1,246724047,246768137
ENSG00000099194,SCD,stearoyl-CoA desaturase (delta-9-desaturase) [Source:HGNC Symbol;Acc:HGNC:10571],protein_coding,10,100347124,100364834
ENSG00000145284,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088],protein_coding,4,82629539,82798857
ENSG00000136155,SCEL,sciellin [Source:HGNC Symbol;Acc:HGNC:10573],protein_coding,13,77535674,77645263
ENSG00000092108,SCFD1,sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726],protein_coding,14,30622112,30735812
ENSG00000184178,SCFD2,sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676],protein_coding,4,52872982,53366075
ENSG00000171951,SCG2,secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575],protein_coding,2,223596940,223602503
ENSG00000104112,SCG3,secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707],protein_coding,15,51681353,51721031
ENSG00000166922,SCG5,secretogranin V [Source:HGNC Symbol;Acc:HGNC:10816],protein_coding,15,32641676,32697098
ENSG00000268320,SCGB1C2,"secretoglobin, family 1C, member 2 [Source:HGNC Symbol;Acc:HGNC:51242]",protein_coding,17,137526,139067
ENSG00000124935,SCGB1D2,"secretoglobin, family 1D, member 2 [Source:HGNC Symbol;Acc:HGNC:18396]",protein_coding,11,62242210,62244808
ENSG00000197745,SCGB1D4,"secretoglobin, family 1D, member 4 [Source:HGNC Symbol;Acc:HGNC:31748]",protein_coding,11,62296277,62299064
ENSG00000124939,SCGB2A1,"secretoglobin, family 2A, member 1 [Source:HGNC Symbol;Acc:HGNC:7051]",protein_coding,11,62208668,62213939
ENSG00000110484,SCGB2A2,"secretoglobin, family 2A, member 2 [Source:HGNC Symbol;Acc:HGNC:7050]",protein_coding,11,62270155,62273156
ENSG00000205209,SCGB2B2,"secretoglobin, family 2B, member 2 [Source:HGNC Symbol;Acc:HGNC:27616]",protein_coding,19,34593329,34675699
ENSG00000161055,SCGB3A1,"secretoglobin, family 3A, member 1 [Source:HGNC Symbol;Acc:HGNC:18384]",protein_coding,5,180590103,180591540
ENSG00000164265,SCGB3A2,"secretoglobin, family 3A, member 2 [Source:HGNC Symbol;Acc:HGNC:18391]",protein_coding,5,147870682,147882191
ENSG00000079689,SCGN,"secretagogin, EF-hand calcium binding protein [Source:HGNC Symbol;Acc:HGNC:16941]",protein_coding,6,25652201,25701783
ENSG00000151967,SCHIP1,schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678],protein_coding,3,159839861,159897360
ENSG00000161929,SCIMP,SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504],protein_coding,17,5208961,5234860
ENSG00000006747,SCIN,scinderin [Source:HGNC Symbol;Acc:HGNC:21695],protein_coding,7,12570577,12660179
ENSG00000151466,SCLT1,sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406],protein_coding,4,128864921,129093607
ENSG00000132330,SCLY,selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161],protein_coding,2,238060889,238099413
ENSG00000010803,SCMH1,sex comb on midleg homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19003],protein_coding,1,41027200,41242154
ENSG00000047634,SCML1,sex comb on midleg-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10580],protein_coding,X,17737449,17754988
ENSG00000102098,SCML2,sex comb on midleg-like 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10581],protein_coding,X,18239314,18354727
ENSG00000146285,SCML4,sex comb on midleg-like 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:21397],protein_coding,6,107704104,107824317
ENSG00000168356,SCN11A,"sodium channel, voltage gated, type XI alpha subunit [Source:HGNC Symbol;Acc:HGNC:10583]",protein_coding,3,38845769,38950561
ENSG00000144285,SCN1A,"sodium channel, voltage gated, type I alpha subunit [Source:HGNC Symbol;Acc:HGNC:10585]",protein_coding,2,165989160,166128047
ENSG00000105711,SCN1B,"sodium channel, voltage gated, type I beta subunit [Source:HGNC Symbol;Acc:HGNC:10586]",protein_coding,19,35030684,35040448
ENSG00000136531,SCN2A,"sodium channel, voltage gated, type II alpha subunit [Source:HGNC Symbol;Acc:HGNC:10588]",protein_coding,2,165239402,165392310
ENSG00000149575,SCN2B,"sodium channel, voltage gated, type II beta subunit [Source:HGNC Symbol;Acc:HGNC:10589]",protein_coding,11,118161951,118176673
ENSG00000153253,SCN3A,"sodium channel, voltage gated, type III alpha subunit [Source:HGNC Symbol;Acc:HGNC:10590]",protein_coding,2,165087522,165204067
ENSG00000166257,SCN3B,"sodium channel, voltage gated, type III beta subunit [Source:HGNC Symbol;Acc:HGNC:20665]",protein_coding,11,123629187,123655244
ENSG00000007314,SCN4A,"sodium channel, voltage gated, type IV alpha subunit [Source:HGNC Symbol;Acc:HGNC:10591]",protein_coding,17,63938554,63972918
ENSG00000177098,SCN4B,"sodium channel, voltage gated, type IV beta subunit [Source:HGNC Symbol;Acc:HGNC:10592]",protein_coding,11,118133377,118152888
ENSG00000183873,SCN5A,"sodium channel, voltage gated, type V alpha subunit [Source:HGNC Symbol;Acc:HGNC:10593]",protein_coding,3,38548057,38649673
ENSG00000136546,SCN7A,"sodium channel, voltage gated, type VII alpha subunit [Source:HGNC Symbol;Acc:HGNC:10594]",protein_coding,2,166403573,166494247
ENSG00000196876,SCN8A,"sodium channel, voltage gated, type VIII alpha subunit [Source:HGNC Symbol;Acc:HGNC:10596]",protein_coding,12,51590266,51812864
ENSG00000169432,SCN9A,"sodium channel, voltage gated, type IX alpha subunit [Source:HGNC Symbol;Acc:HGNC:10597]",protein_coding,2,166195185,166375993
ENSG00000163156,SCNM1,sodium channel modifier 1 [Source:HGNC Symbol;Acc:HGNC:23136],protein_coding,1,151156664,151170297
ENSG00000111319,SCNN1A,"sodium channel, non voltage gated 1 alpha subunit [Source:HGNC Symbol;Acc:HGNC:10599]",protein_coding,12,6346843,6377730
ENSG00000168447,SCNN1B,"sodium channel, non voltage gated 1 beta subunit [Source:HGNC Symbol;Acc:HGNC:10600]",protein_coding,16,23278231,23381299
ENSG00000162572,SCNN1D,"sodium channel, non voltage gated 1 delta subunit [Source:HGNC Symbol;Acc:HGNC:10601]",protein_coding,1,1280436,1292029
ENSG00000166828,SCNN1G,"sodium channel, non voltage gated 1 gamma subunit [Source:HGNC Symbol;Acc:HGNC:10602]",protein_coding,16,23182715,23216883
ENSG00000133028,SCO1,SCO1 cytochrome c oxidase assembly protein [Source:HGNC Symbol;Acc:HGNC:10603],protein_coding,17,10672474,10698375
ENSG00000130489,SCO2,SCO2 cytochrome c oxidase assembly protein [Source:HGNC Symbol;Acc:HGNC:10604],protein_coding,22,50523568,50526439
ENSG00000153130,SCOC,short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335],protein_coding,4,140257286,140385726
ENSG00000116171,SCP2,sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606],protein_coding,1,52927229,53051703
ENSG00000121064,SCPEP1,serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507],protein_coding,17,56978105,57006768
ENSG00000164106,SCRG1,stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036],protein_coding,4,173384701,173406380
ENSG00000180900,SCRIB,scribbled planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:30377],protein_coding,8,143790920,143815379
ENSG00000136193,SCRN1,secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192],protein_coding,7,29920103,29990289
ENSG00000141295,SCRN2,secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381],protein_coding,17,47837692,47841333
ENSG00000144306,SCRN3,secernin 3 [Source:HGNC Symbol;Acc:HGNC:30382],protein_coding,2,174395730,174429575
ENSG00000261678,SCRT1,scratch family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:15950],protein_coding,8,144330565,144336281
ENSG00000215397,SCRT2,scratch family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:15952],protein_coding,20,661596,676179
ENSG00000070031,SCT,secretin [Source:HGNC Symbol;Acc:HGNC:10607],protein_coding,11,626431,627143
ENSG00000080293,SCTR,secretin receptor [Source:HGNC Symbol;Acc:HGNC:10608],protein_coding,2,119439843,119525301
ENSG00000159307,SCUBE1,"signal peptide, CUB domain, EGF-like 1 [Source:HGNC Symbol;Acc:HGNC:13441]",protein_coding,22,43197283,43343388
ENSG00000175356,SCUBE2,"signal peptide, CUB domain, EGF-like 2 [Source:HGNC Symbol;Acc:HGNC:30425]",protein_coding,11,9020391,9138114
ENSG00000146197,SCUBE3,"signal peptide, CUB domain, EGF-like 3 [Source:HGNC Symbol;Acc:HGNC:13655]",protein_coding,6,35214419,35253079
ENSG00000260428,SCX,scleraxis basic helix-loop-helix transcription factor [Source:HGNC Symbol;Acc:HGNC:32322],protein_coding,8,144266560,144268481
ENSG00000142186,SCYL1,SCY1-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:14372],protein_coding,11,65525077,65538704
ENSG00000136021,SCYL2,SCY1-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:19286],protein_coding,12,100267140,100341724
ENSG00000000457,SCYL3,SCY1-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:19285],protein_coding,1,169849631,169894267
ENSG00000198301,SDAD1,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537],protein_coding,4,75940950,75990962
ENSG00000115884,SDC1,syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658],protein_coding,2,20200797,20225433
ENSG00000169439,SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659],protein_coding,8,96493351,96611780
ENSG00000162512,SDC3,syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660],protein_coding,1,30869467,30908761
ENSG00000124145,SDC4,syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661],protein_coding,20,45325288,45348424
ENSG00000137575,SDCBP,syndecan binding protein (syntenin) [Source:HGNC Symbol;Acc:HGNC:10662],protein_coding,8,58552924,58582860
ENSG00000125775,SDCBP2,syndecan binding protein (syntenin) 2 [Source:HGNC Symbol;Acc:HGNC:15756],protein_coding,20,1309909,1329239
ENSG00000165689,SDCCAG3,serologically defined colon cancer antigen 3 [Source:HGNC Symbol;Acc:HGNC:10667],protein_coding,9,136401922,136410609
ENSG00000054282,SDCCAG8,serologically defined colon cancer antigen 8 [Source:HGNC Symbol;Acc:HGNC:10671],protein_coding,1,243256034,243500092
ENSG00000143751,SDE2,SDE2 telomere maintenance homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26643],protein_coding,1,225982702,225999331
ENSG00000132581,SDF2,stromal cell-derived factor 2 [Source:HGNC Symbol;Acc:HGNC:10675],protein_coding,17,28648356,28662189
ENSG00000128228,SDF2L1,stromal cell-derived factor 2-like 1 [Source:HGNC Symbol;Acc:HGNC:10676],protein_coding,22,21642261,21644298
ENSG00000078808,SDF4,stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188],protein_coding,1,1216908,1232031
ENSG00000073578,SDHA,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]",protein_coding,5,218241,256700
ENSG00000205138,SDHAF1,succinate dehydrogenase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:33867],protein_coding,19,35995199,35996315
ENSG00000167985,SDHAF2,succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034],protein_coding,11,61430042,61447529
ENSG00000196636,SDHAF3,succinate dehydrogenase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:21752],protein_coding,7,97116590,97181763
ENSG00000154079,SDHAF4,succinate dehydrogenase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:20957],protein_coding,6,70566917,70589569
ENSG00000117118,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]",protein_coding,1,17018722,17054170
ENSG00000143252,SDHC,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa [Source:HGNC Symbol;Acc:HGNC:10682]",protein_coding,1,161314257,161375340
ENSG00000204370,SDHD,"succinate dehydrogenase complex, subunit D, integral membrane protein [Source:HGNC Symbol;Acc:HGNC:10683]",protein_coding,11,112086773,112120013
ENSG00000146555,SDK1,sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307],protein_coding,7,3301448,4269000
ENSG00000069188,SDK2,sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308],protein_coding,17,73334384,73644089
ENSG00000168497,SDPR,serum deprivation response [Source:HGNC Symbol;Acc:HGNC:10690],protein_coding,2,191834302,191847255
ENSG00000170786,SDR16C5,"short chain dehydrogenase/reductase family 16C, member 5 [Source:HGNC Symbol;Acc:HGNC:30311]",protein_coding,8,56300010,56320776
ENSG00000100445,SDR39U1,"short chain dehydrogenase/reductase family 39U, member 1 [Source:HGNC Symbol;Acc:HGNC:20275]",protein_coding,14,24439766,24442905
ENSG00000184860,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]",protein_coding,16,81988855,82011488
ENSG00000183921,SDR42E2,"short chain dehydrogenase/reductase family 42E, member 2 [Source:HGNC Symbol;Acc:HGNC:35414]",protein_coding,16,22165583,22191754
ENSG00000135094,SDS,serine dehydratase [Source:HGNC Symbol;Acc:HGNC:10691],protein_coding,12,113392445,113426301
ENSG00000139410,SDSL,serine dehydratase-like [Source:HGNC Symbol;Acc:HGNC:30404],protein_coding,12,113422237,113438276
ENSG00000140612,SEC11A,SEC11 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17718],protein_coding,15,84669538,84716716
ENSG00000166562,SEC11C,SEC11 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:23400],protein_coding,18,59139477,59158836
ENSG00000157020,SEC13,SEC13 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10697],protein_coding,3,10293131,10321178
ENSG00000129657,SEC14L1,SEC14-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10698],protein_coding,17,77086716,77217101
ENSG00000100003,SEC14L2,SEC14-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10699],protein_coding,22,30396857,30425317
ENSG00000100012,SEC14L3,SEC14-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:18655],protein_coding,22,30447959,30472049
ENSG00000133488,SEC14L4,SEC14-like 4 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20627],protein_coding,22,30488913,30505711
ENSG00000103184,SEC14L5,SEC14-like 5 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:29032],protein_coding,16,4958317,5019158
ENSG00000214491,SEC14L6,SEC14-like 6 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:40047],protein_coding,22,30522799,30546682
ENSG00000148396,SEC16A,SEC16 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:29006],protein_coding,9,136440096,136483759
ENSG00000120341,SEC16B,SEC16 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:30301],protein_coding,1,177923956,177984303
ENSG00000121542,SEC22A,SEC22 vesicle trafficking protein homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20260],protein_coding,3,123201927,123274130
ENSG00000265808,SEC22B,SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:10700],protein_coding,1,120150898,120176515
